날짜,상품명,발주가능상태,입고수량,카테고리,출고수량
2023-05-30,S7_267,발주가능,210,배달음식,204
2023-05-30,S7_270,발주가능,509,빵,505
2023-05-30,S7_280,발주가능,504,주류,502
2023-05-30,S7_281,발주가능,595,주류,595
2023-05-30,S7_284,발주가능,145,배달음식,143
2023-05-30,S7_288,발주가능,434,물,430
2023-05-30,S7_292,발주가능,343,주류,342
2023-05-30,S7_294,발주가능,190,빵,188
2023-05-30,S7_296,발주가능,539,빵,535
2023-05-30,S7_297,발주가능,446,빵,440
2023-05-30,S7_307,발주가능,62,주류,57
2023-05-30,S7_308,발주가능,564,주류,556
2023-05-30,S7_310,발주가능,41,주류,34
2023-05-30,S7_313,발주가능,401,물,393
2023-05-30,S7_314,발주가능,257,빵,248
2023-05-30,S7_316,발주가능,627,빵,620
2023-05-30,S7_317,발주가능,187,빵,183
2023-05-30,S7_318,발주가능,249,빵,246
2023-05-30,S7_319,발주가능,411,빵,405
2023-05-30,S7_320,발주가능,37,빵,29
2023-05-30,S7_321,발주가능,168,빵,167
2023-05-30,S7_325,발주가능,49,주류,43
2023-05-30,S7_326,발주가능,350,주류,343
2023-05-30,S7_328,발주가능,226,주류,225
2023-05-30,S7_329,발주가능,531,주류,525
2023-05-30,S7_332,발주가능,661,간식,659
2023-05-30,S7_334,발주가능,149,간식,145
2023-05-30,S7_336,발주가능,688,간식,688
2023-05-30,S7_339,발주가능,86,간식,78
2023-05-30,S7_340,발주가능,674,물,671
2023-05-30,S7_342,발주가능,489,우유,482
2023-05-30,S7_343,발주가능,453,빵,448
2023-05-30,S7_346,발주가능,674,빵,674
2023-05-30,S7_348,발주가능,684,빵,680
2023-05-30,S7_349,발주가능,416,빵,412
2023-05-30,S7_350,발주가능,360,빵,359
2023-05-30,S7_351,발주가능,300,빵,300
2023-05-30,S7_354,발주가능,278,빵,275
2023-05-30,S7_355,발주가능,617,빵,614
2023-05-30,S7_357,발주가능,473,빵,468
2023-05-30,S7_362,발주가능,654,물,652
2023-05-30,S7_365,발주가능,282,물,274
2023-05-30,S7_366,발주가능,324,물,322
2023-05-30,S7_367,발주가능,302,물,301
2023-05-30,S7_368,발주가능,494,물,493
2023-05-30,S7_370,발주가능,208,물,202
2023-05-30,S7_374,발주가능,634,물,634
2023-05-30,S7_375,발주가능,53,간식,52
2023-05-30,S7_378,발주가능,568,간식,565
2023-05-30,S7_381,발주가능,174,간식,174
2023-05-30,S7_386,발주가능,246,간식,239
2023-05-30,S7_387,발주가능,91,간식,88
2023-05-30,S7_389,발주가능,365,간식,363
2023-05-30,S7_390,발주가능,69,빵,65
2023-05-30,S7_393,발주가능,14,물,12
2023-05-30,S7_394,발주가능,42,물,34
2023-05-30,S7_395,발주가능,345,물,336
2023-05-30,S7_397,발주가능,26,물,20
2023-05-30,S7_402,발주가능,672,물,670
2023-05-30,S7_407,발주가능,453,물,449
2023-05-30,S7_410,발주가능,647,우유,641
2023-05-30,S7_411,발주가능,474,우유,468
2023-05-30,S7_412,발주가능,290,우유,290
2023-05-30,S7_413,발주가능,173,우유,168
2023-05-30,S7_415,발주가능,357,우유,356
2023-05-30,S7_416,발주가능,291,우유,291
2023-05-30,S7_417,발주가능,530,우유,524
2023-05-30,S7_418,발주가능,156,우유,156
2023-05-30,S7_420,발주가능,398,우유,396
2023-05-30,S7_421,발주가능,89,우유,88
2023-05-30,S7_422,발주가능,198,우유,189
2023-05-30,S7_425,발주가능,241,우유,233
2023-05-30,S7_428,발주가능,38,간식,29
2023-05-30,S7_429,발주가능,62,간식,53
2023-05-30,S7_432,발주가능,183,물,177
2023-05-30,S7_435,발주가능,413,물,411
2023-05-30,S7_437,발주가능,55,물,48
2023-05-30,S7_438,발주가능,18,물,14
2023-05-30,S7_452,발주가능,236,스낵,236
2023-05-30,S7_453,발주가능,299,우유,292
2023-05-30,S7_493,발주가능,442,빵,442
2023-05-30,S7_466,발주가능,323,주류,316
2023-05-30,S7_467,발주가능,301,물,293
2023-05-30,S7_468,발주가능,320,물,319
2023-05-30,S7_469,발주가능,471,물,464
2023-05-30,S7_488,발주가능,273,빵,269
2023-05-30,S7_491,발주가능,311,빵,307
2023-05-30,S7_492,발주가능,551,빵,542
2023-05-30,S7_477,발주가능,62,우유,55
2023-05-31,S7_0,발주가능,511,빵,510
2023-05-31,S7_1,발주가능,569,빵,563
2023-05-31,S7_3,발주가능,382,빵,377
2023-05-31,S7_4,발주가능,324,물,318
2023-05-31,S7_478,발주가능,372,빵,363
2023-05-31,S7_6,발주가능,680,우유,676
2023-05-31,S7_8,발주가능,32,우유,31
2023-05-31,S7_9,발주가능,248,빵,240
2023-05-31,S7_12,발주가능,570,빵,569
2023-05-31,S7_13,발주가능,220,빵,216
2023-05-31,S7_15,발주가능,441,빵,439
2023-05-31,S7_16,발주가능,169,주류,166
2023-05-31,S7_17,발주가능,372,우유,371
2023-05-31,S7_25,발주가능,241,빵,241
2023-05-31,S7_29,발주가능,530,주류,523
2023-05-31,S7_30,발주가능,632,주류,632
2023-05-31,S7_31,발주가능,533,빵,525
2023-05-31,S7_35,발주가능,334,우유,328
2023-05-31,S7_36,발주가능,101,우유,100
2023-05-31,S7_37,발주가능,162,우유,160
2023-05-31,S7_42,발주가능,157,간식,151
2023-05-31,S7_43,발주가능,446,간식,443
2023-05-31,S7_47,발주가능,293,배달음식,289
2023-05-31,S7_48,발주가능,289,배달음식,285
2023-05-31,S7_54,발주가능,154,빵,148
2023-05-31,S7_56,발주가능,6,물,6
2023-05-31,S7_58,발주가능,187,배달음식,181
2023-05-31,S7_62,발주가능,63,빵,57
2023-05-31,S7_63,발주가능,115,우유,115
2023-05-31,S7_67,발주가능,579,빵,577
2023-05-31,S7_73,발주가능,292,물,289
2023-05-31,S7_74,발주가능,526,빵,518
2023-05-31,S7_78,발주가능,416,빵,414
2023-05-31,S7_79,발주가능,638,빵,636
2023-05-31,S7_86,발주가능,146,빵,145
2023-05-31,S7_90,발주가능,576,물,568
2023-05-31,S7_93,발주가능,304,물,296
2023-05-31,S7_96,발주가능,259,주류,250
2023-05-31,S7_97,발주가능,156,주류,154
2023-05-31,S7_103,발주가능,388,물,387
2023-05-31,S7_480,발주가능,203,빵,196
2023-05-31,S7_107,발주가능,295,주류,294
2023-05-31,S7_108,발주가능,341,빵,339
2023-05-31,S7_109,발주가능,385,빵,382
2023-05-31,S7_118,발주가능,545,우유,540
2023-05-31,S7_120,발주가능,493,기타,491
2023-05-31,S7_121,발주가능,121,물,121
2023-05-31,S7_122,발주가능,663,물,654
2023-05-31,S7_124,발주가능,97,주류,89
2023-05-31,S7_125,발주가능,683,물,679
2023-05-31,S7_126,발주가능,429,물,427
2023-05-31,S7_130,발주가능,96,스낵,88
2023-05-31,S7_132,발주가능,534,주류,529
2023-05-31,S7_133,발주가능,16,주류,13
2023-05-31,S7_134,발주가능,612,주류,612
2023-05-31,S7_135,발주가능,95,주류,87
2023-05-31,S7_141,발주가능,182,간식,175
2023-05-31,S7_142,발주가능,395,간식,393
2023-05-31,S7_143,발주가능,617,간식,608
2023-05-31,S7_144,발주가능,373,빵,368
2023-05-31,S7_146,발주가능,342,빵,338
2023-05-31,S7_147,발주가능,697,간식,688
2023-05-31,S7_483,발주가능,562,빵,559
2023-05-31,S7_484,발주가능,649,빵,643
2023-05-31,S7_149,발주가능,635,물,634
2023-05-31,S7_150,발주가능,27,물,26
2023-05-31,S7_154,발주가능,679,물,673
2023-05-31,S7_155,발주가능,216,물,208
2023-05-31,S7_157,발주가능,596,배달음식,596
2023-05-31,S7_160,발주가능,421,물,419
2023-05-31,S7_163,발주가능,297,물,292
2023-05-31,S7_164,발주가능,168,물,162
2023-05-31,S7_167,발주가능,647,간식,645
2023-05-31,S7_168,발주가능,0,간식,-7
2023-05-31,S7_169,발주가능,23,간식,18
2023-05-31,S7_171,발주가능,531,간식,528
2023-05-31,S7_178,발주가능,129,물,123
2023-05-31,S7_179,발주가능,10,스낵,3
2023-05-31,S7_185,발주가능,294,물,291
2023-05-31,S7_187,발주가능,45,배달음식,42
2023-05-31,S7_191,발주가능,339,빵,330
2023-05-31,S7_194,발주가능,615,우유,608
2023-05-31,S7_199,발주가능,698,간식,695
2023-05-31,S7_200,발주가능,353,간식,352
2023-05-31,S7_472,발주가능,416,배달음식,408
2023-05-31,S7_202,발주가능,536,배달음식,534
2023-05-31,S7_205,발주가능,642,배달음식,639
2023-05-31,S7_210,발주가능,524,물,522
2023-05-31,S7_213,발주가능,150,우유,141
2023-05-31,S7_215,발주가능,122,우유,114
2023-05-31,S7_217,발주가능,63,우유,59
2023-05-31,S7_218,발주가능,213,우유,208
2023-05-31,S7_219,발주가능,48,우유,48
2023-05-31,S7_221,발주가능,383,우유,374
2023-05-31,S7_224,발주가능,69,빵,66
2023-05-31,S7_225,발주가능,376,물,371
2023-05-31,S7_227,발주가능,368,우유,365
2023-05-31,S7_230,발주가능,433,주류,430
2023-05-31,S7_235,발주가능,280,물,279
2023-05-31,S7_236,발주가능,147,물,145
2023-05-31,S7_242,발주가능,681,물,679
2023-05-31,S7_243,발주가능,618,배달음식,613
2023-05-31,S7_249,발주가능,291,물,290
2023-05-31,S7_251,발주가능,335,배달음식,335
2023-05-31,S7_252,발주가능,499,우유,491
2023-05-31,S7_253,발주가능,68,간식,68
2023-05-31,S7_255,발주가능,682,간식,680
2023-05-31,S7_257,발주가능,597,간식,597
2023-05-31,S7_258,발주가능,442,간식,439
2023-05-31,S7_260,발주가능,16,간식,8
2023-05-31,S7_261,발주가능,246,간식,246
2023-05-31,S7_263,발주가능,653,배달음식,646
2023-05-31,S7_270,발주가능,415,빵,415
2023-05-31,S7_271,발주가능,162,빵,159
2023-05-31,S7_272,발주가능,113,빵,109
2023-05-31,S7_273,발주가능,475,빵,473
2023-05-31,S7_274,발주가능,229,우유,224
2023-05-31,S7_275,발주가능,16,우유,8
2023-05-31,S7_276,발주가능,628,우유,624
2023-05-31,S7_278,발주가능,118,빵,110
2023-05-31,S7_280,발주가능,189,주류,185
2023-05-31,S7_281,발주가능,209,주류,200
2023-05-31,S7_282,발주가능,383,주류,382
2023-05-31,S7_283,발주가능,518,주류,515
2023-05-31,S7_286,발주가능,275,물,273
2023-05-31,S7_287,발주가능,485,물,476
2023-05-31,S7_288,발주가능,657,물,651
2023-05-31,S7_289,발주가능,548,물,541
2023-05-31,S7_292,발주가능,389,주류,386
2023-05-31,S7_305,발주가능,663,주류,654
2023-05-31,S7_306,발주가능,496,주류,495
2023-05-31,S7_307,발주가능,0,주류,-5
2023-05-31,S7_308,발주가능,45,주류,37
2023-05-31,S7_313,발주가능,88,물,85
2023-05-31,S7_314,발주가능,259,빵,256
2023-05-31,S7_317,발주가능,242,빵,235
2023-05-31,S7_324,발주가능,638,주류,631
2023-05-31,S7_328,발주가능,693,주류,684
2023-05-31,S7_331,발주가능,220,간식,220
2023-05-31,S7_332,발주가능,411,간식,408
2023-05-31,S7_335,발주가능,374,간식,371
2023-05-31,S7_336,발주가능,473,간식,470
2023-05-31,S7_339,발주가능,677,간식,676
2023-05-31,S7_340,발주가능,214,물,211
2023-05-31,S7_342,발주가능,454,우유,446
2023-05-31,S7_343,발주가능,349,빵,348
2023-05-31,S7_344,발주가능,681,빵,673
2023-05-31,S7_345,발주가능,32,빵,25
2023-05-31,S7_347,발주가능,682,빵,674
2023-05-31,S7_353,발주가능,65,빵,63
2023-05-31,S7_359,발주가능,13,물,6
2023-05-31,S7_360,발주가능,336,물,333
2023-05-31,S7_361,발주가능,539,물,536
2023-05-31,S7_363,발주가능,633,물,628
2023-05-31,S7_364,발주가능,512,물,504
2023-05-31,S7_366,발주가능,132,물,123
2023-05-31,S7_369,발주가능,540,물,531
2023-05-31,S7_370,발주가능,664,물,664
2023-05-31,S7_371,발주가능,618,물,610
2023-05-31,S7_373,발주가능,442,물,437
2023-05-31,S7_374,발주가능,10,물,9
2023-05-31,S7_375,발주가능,387,간식,387
2023-05-31,S7_376,발주가능,162,간식,156
2023-05-31,S7_377,발주가능,517,간식,508
2023-05-31,S7_378,발주가능,118,간식,109
2023-05-31,S7_382,발주가능,193,간식,188
2023-05-31,S7_383,발주가능,47,간식,45
2023-05-31,S7_389,발주가능,662,간식,660
2023-05-31,S7_394,발주가능,191,물,191
2023-05-31,S7_396,발주가능,67,물,60
2023-05-31,S7_398,발주가능,684,물,677
2023-05-31,S7_400,발주가능,9,물,5
2023-05-31,S7_403,발주가능,415,물,406
2023-05-31,S7_413,발주가능,497,우유,490
2023-05-31,S7_415,발주가능,130,우유,129
2023-05-31,S7_416,발주가능,545,우유,545
2023-05-31,S7_417,발주가능,143,우유,142
2023-05-31,S7_419,발주가능,81,우유,75
2023-05-31,S7_421,발주가능,111,우유,110
2023-05-31,S7_422,발주가능,106,우유,104
2023-05-31,S7_428,발주가능,527,간식,520
2023-05-31,S7_436,발주가능,665,물,662
2023-05-31,S7_437,발주가능,61,물,55
2023-05-31,S7_438,발주가능,256,물,248
2023-05-31,S7_440,발주가능,626,주류,617
2023-05-31,S7_442,발주가능,234,빵,231
2023-05-31,S7_444,발주가능,3,우유,3
2023-05-31,S7_445,발주가능,249,우유,240
2023-05-31,S7_446,발주가능,503,우유,502
2023-05-31,S7_447,발주가능,6,우유,2
2023-05-31,S7_448,발주가능,484,우유,481
2023-05-31,S7_451,발주가능,168,스낵,168
2023-05-31,S7_456,발주가능,677,우유,675
2023-05-31,S7_493,발주가능,661,빵,661
2023-05-31,S7_461,발주가능,236,스낵,230
2023-05-31,S7_462,발주가능,242,우유,239
2023-05-31,S7_463,발주가능,437,간식,437
2023-05-31,S7_464,발주가능,115,물,113
2023-05-31,S7_466,발주가능,395,주류,389
2023-05-31,S7_468,발주가능,561,물,553
2023-05-31,S7_469,발주가능,442,물,439
2023-05-31,S7_492,발주가능,359,빵,350
2023-05-31,S7_494,발주가능,57,빵,51
2023-05-31,S7_485,발주가능,119,빵,113
2023-05-31,S7_475,발주가능,318,배달음식,316
2023-05-31,S7_476,발주가능,500,우유,495
2023-06-01,S7_0,발주가능,135,빵,135
2023-06-01,S7_1,발주가능,63,빵,57
2023-06-01,S7_4,발주가능,693,물,692
2023-06-01,S7_7,발주가능,536,우유,529
2023-06-01,S7_8,발주가능,489,우유,483
2023-06-01,S7_9,발주가능,297,빵,288
2023-06-01,S7_17,발주가능,380,우유,374
2023-06-01,S7_18,발주가능,401,우유,397
2023-06-01,S7_23,발주가능,566,빵,562
2023-06-01,S7_26,발주가능,258,빵,249
2023-06-01,S7_29,발주가능,85,주류,78
2023-06-01,S7_31,발주가능,192,빵,184
2023-06-01,S7_35,발주가능,697,우유,693
2023-06-01,S7_37,발주가능,369,우유,362
2023-06-01,S7_39,발주가능,476,우유,474
2023-06-01,S7_41,발주가능,373,우유,368
2023-06-01,S7_42,발주가능,224,간식,219
2023-06-01,S7_44,발주가능,501,간식,493
2023-06-01,S7_46,발주가능,124,배달음식,116
2023-06-01,S7_50,발주가능,415,배달음식,413
2023-06-01,S7_53,발주가능,586,물,577
2023-06-01,S7_54,발주가능,600,빵,600
2023-06-01,S7_56,발주가능,488,물,486
2023-06-01,S7_63,발주가능,13,우유,8
2023-06-01,S7_73,발주가능,6,물,2
2023-06-01,S7_76,발주가능,222,빵,222
2023-06-01,S7_77,발주가능,86,빵,82
2023-06-01,S7_78,발주가능,304,빵,301
2023-06-01,S7_79,발주가능,655,빵,648
2023-06-01,S7_80,발주가능,366,우유,357
2023-06-01,S7_81,발주가능,203,우유,203
2023-06-01,S7_85,발주가능,51,우유,51
2023-06-01,S7_86,발주가능,129,빵,127
2023-06-01,S7_91,발주가능,567,물,566
2023-06-01,S7_93,발주가능,32,물,31
2023-06-01,S7_96,발주가능,106,주류,100
2023-06-01,S7_97,발주가능,598,주류,592
2023-06-01,S7_98,발주가능,458,우유,458
2023-06-01,S7_104,발주가능,432,빵,432
2023-06-01,S7_105,발주가능,581,빵,581
2023-06-01,S7_108,발주가능,451,빵,450
2023-06-01,S7_118,발주가능,393,우유,386
2023-06-01,S7_119,발주가능,463,기타,460
2023-06-01,S7_121,발주가능,126,물,122
2023-06-01,S7_123,발주가능,676,빵,667
2023-06-01,S7_126,발주가능,176,물,168
2023-06-01,S7_129,발주가능,87,물,79
2023-06-01,S7_131,발주가능,620,스낵,616
2023-06-01,S7_137,발주가능,3,주류,-1
2023-06-01,S7_141,발주가능,444,간식,436
2023-06-01,S7_142,발주가능,285,간식,284
2023-06-01,S7_146,발주가능,442,빵,439
2023-06-01,S7_147,발주가능,167,간식,159
2023-06-01,S7_483,발주가능,620,빵,613
2023-06-01,S7_484,발주가능,216,빵,213
2023-06-01,S7_150,발주가능,274,물,265
2023-06-01,S7_152,발주가능,476,주류,470
2023-06-01,S7_153,발주가능,246,주류,239
2023-06-01,S7_154,발주가능,221,물,214
2023-06-01,S7_155,발주가능,430,물,422
2023-06-01,S7_160,발주가능,102,물,97
2023-06-01,S7_163,발주가능,226,물,222
2023-06-01,S7_167,발주가능,482,간식,480
2023-06-01,S7_168,발주가능,520,간식,519
2023-06-01,S7_171,발주가능,649,간식,645
2023-06-01,S7_172,발주가능,285,간식,282
2023-06-01,S7_174,발주가능,188,물,181
2023-06-01,S7_175,발주가능,100,물,91
2023-06-01,S7_178,발주가능,394,물,392
2023-06-01,S7_179,발주가능,477,스낵,475
2023-06-01,S7_180,발주가능,421,빵,414
2023-06-01,S7_181,발주가능,546,물,537
2023-06-01,S7_182,발주가능,443,물,442
2023-06-01,S7_184,발주가능,648,물,647
2023-06-01,S7_186,발주가능,398,우유,393
2023-06-01,S7_188,발주가능,431,배달음식,424
2023-06-01,S7_190,발주가능,405,빵,399
2023-06-01,S7_191,발주가능,660,빵,660
2023-06-01,S7_192,발주가능,651,빵,648
2023-06-01,S7_194,발주가능,90,우유,90
2023-06-01,S7_198,발주가능,307,간식,306
2023-06-01,S7_199,발주가능,521,간식,521
2023-06-01,S7_202,발주가능,141,배달음식,132
2023-06-01,S7_205,발주가능,22,배달음식,16
2023-06-01,S7_206,발주가능,466,빵,466
2023-06-01,S7_208,발주가능,386,빵,382
2023-06-01,S7_209,발주가능,563,물,560
2023-06-01,S7_210,발주가능,154,물,152
2023-06-01,S7_212,발주가능,610,물,607
2023-06-01,S7_213,발주가능,371,우유,366
2023-06-01,S7_218,발주가능,117,우유,112
2023-06-01,S7_220,발주가능,46,우유,37
2023-06-01,S7_223,발주가능,381,빵,379
2023-06-01,S7_473,발주가능,498,우유,492
2023-06-01,S7_227,발주가능,337,우유,334
2023-06-01,S7_228,발주가능,387,우유,378
2023-06-01,S7_229,발주가능,317,주류,308
2023-06-01,S7_232,발주가능,635,주류,632
2023-06-01,S7_234,발주가능,470,빵,470
2023-06-01,S7_235,발주가능,283,물,283
2023-06-01,S7_236,발주가능,192,물,188
2023-06-01,S7_239,발주가능,343,빵,334
2023-06-01,S7_240,발주가능,386,물,378
2023-06-01,S7_242,발주가능,474,물,466
2023-06-01,S7_243,발주가능,459,배달음식,458
2023-06-01,S7_247,발주가능,310,물,305
2023-06-01,S7_249,발주가능,668,물,668
2023-06-01,S7_250,발주가능,692,배달음식,684
2023-06-01,S7_253,발주가능,239,간식,237
2023-06-01,S7_257,발주가능,62,간식,61
2023-06-01,S7_259,발주가능,467,간식,458
2023-06-01,S7_269,발주가능,82,물,79
2023-06-01,S7_270,발주가능,597,빵,595
